frame_idx,psnr,ssim,lpips,psnr_temporal
567,34.224995,0.970671,0.039795,38.253080
568,34.312164,0.971308,0.039138,38.497112
569,34.836433,0.973122,0.037166,38.658685
570,35.088531,0.974049,0.037685,39.251053
571,35.162415,0.973668,0.037690,39.373945
572,34.909145,0.973216,0.037553,39.181814
573,34.887856,0.974000,0.036578,39.151135
574,35.084717,0.974876,0.036666,39.333147
575,35.208160,0.975121,0.035097,39.399469
576,35.310486,0.975570,0.035458,39.612011
577,35.416454,0.975308,0.035515,39.635451
578,35.147892,0.974737,0.035168,39.674834
579,35.444920,0.975993,0.035610,39.744430
580,35.461979,0.976262,0.035779,40.031461
581,35.387947,0.976114,0.036227,40.147511
582,35.384876,0.975789,0.034509,40.075116
583,35.284187,0.975479,0.035363,40.199216
584,35.732143,0.977283,0.033613,40.071278
585,35.830173,0.977778,0.031432,40.519919
586,35.588223,0.978005,0.030650,40.548004
587,35.544666,0.977858,0.031594,40.537509
588,35.445129,0.977606,0.029677,40.438598
589,35.843887,0.978814,0.028307,40.897869
590,35.457531,0.977139,0.032161,41.065246
591,35.442966,0.977064,0.033502,40.561791
592,35.381752,0.976436,0.033276,40.732048
593,35.103924,0.975890,0.034318,40.946236
594,34.930748,0.975329,0.033259,41.159972
595,34.806149,0.975366,0.032760,41.483594
596,34.926460,0.975926,0.035394,41.829948
597,34.514153,0.973753,0.042477,41.899905
598,34.032673,0.971666,0.047037,41.066066
599,34.439964,0.975835,0.038648,40.442716
