frame_idx,psnr,ssim,lpips,psnr_temporal
388,33.353645,0.931487,0.066513,40.083054
389,31.273249,0.905258,0.091774,41.208463
390,31.351215,0.909997,0.084369,41.405823
391,33.688583,0.936532,0.062911,40.481940
392,40.054550,0.974884,0.037465,40.424904
393,36.351246,0.954893,0.051827,43.394760
394,39.569286,0.971527,0.046601,43.661732
395,35.260452,0.950592,0.055114,42.351062
396,35.285858,0.950765,0.057636,42.874546
397,40.266823,0.976242,0.036517,42.149726
398,34.038689,0.939919,0.064735,40.766798
399,32.077370,0.918771,0.085087,40.586904
400,32.716282,0.930629,0.067913,40.391969
401,40.353737,0.976901,0.033975,39.177803
402,32.588661,0.931321,0.067332,38.978932
403,32.454311,0.931286,0.065860,39.199885
404,39.863594,0.973826,0.040981,38.849343
405,32.629101,0.937758,0.062729,38.968804
406,33.868214,0.942856,0.059989,39.811108
407,40.279083,0.976603,0.034905,40.369979
408,40.090782,0.975433,0.037609,46.912573
409,34.941517,0.945095,0.061513,41.787066
410,34.908020,0.943831,0.054234,42.707771
411,40.320850,0.976640,0.034391,41.614065
412,32.999939,0.929956,0.066930,39.507325
413,30.681398,0.911440,0.085578,39.268221
414,31.565847,0.924871,0.074664,38.630129
415,40.226753,0.976122,0.036077,38.006020
416,33.402451,0.943161,0.056009,39.828119
417,40.459251,0.977340,0.034615,39.824288
418,31.743822,0.925036,0.069631,38.124672
419,30.625626,0.903850,0.091988,38.777058
420,32.065186,0.923784,0.065356,38.913226
421,40.388672,0.977092,0.034394,38.436058
422,32.689812,0.929659,0.061141,39.125192
423,32.029449,0.920081,0.072747,40.259082
424,33.986988,0.938532,0.065389,40.433514
425,40.344673,0.977093,0.034827,40.880532
426,40.562675,0.978039,0.032668,48.886023
427,34.430206,0.942517,0.057349,41.313258
428,31.675758,0.912175,0.081432,40.915428
429,31.227440,0.907726,0.088081,41.146598
430,33.507725,0.935211,0.060563,40.531354
431,40.590778,0.978279,0.031622,40.165226
432,34.796444,0.944803,0.052044,41.563479
433,35.110416,0.947934,0.052477,42.240228
434,40.069500,0.974892,0.041544,42.041342
435,36.583149,0.959769,0.045776,43.724878
436,40.556404,0.978141,0.032050,43.757051
437,36.088737,0.955248,0.045688,43.079314
438,40.264069,0.976652,0.036017,42.953600
439,33.151524,0.931830,0.066303,39.867103
440,29.992582,0.890442,0.100730,39.014436
441,29.875687,0.888192,0.100724,39.504170
442,33.005867,0.929748,0.066978,39.365545
443,40.209538,0.976537,0.035945,39.659243
444,34.545719,0.945045,0.057624,41.540028
445,34.283577,0.944783,0.052298,43.833592
446,40.507675,0.978178,0.031013,41.052719
447,33.553463,0.938717,0.056622,40.164006
448,33.397270,0.939314,0.056791,41.321775
449,40.233566,0.976536,0.035660,40.024964
450,34.331215,0.948061,0.047009,41.013485
